ProbeIDs	GAOM_10	GAOM_11	GAOM_3	GAOM_6
Scrt1	0	0	0	0
Scrt2	0	0	0	0
Sct	0	0	0	0
Sctr	14	7	10	29
Scube1	0	0	0	0
Scube2	0	0	0	0
Scube3	0	0	0	1
Scx	6	6	12	12
Scyl1	422	440	289	378
Scyl2	150	173	139	153
Scyl3	121	120	107	123
Sdad1	85	94	79	117
Sdc1	208	117	135	253
Sdc2	33	27	29	47
Sdc3	16	15	8	22
Sdc4	460	456	403	385
Sdcbp	1017	962	998	1231
Sdcbp2	1	1	0	1
Sdccag3	158	220	161	201
Sdccag8	39	52	44	42
Sdf2	244	259	229	361
Sdf2l1	749	502	528	782
Sdf4	922	862	885	947
Sdha	1034	954	1036	920
Sdhaf1	48	60	63	58
Sdhaf2	94	88	84	94
Sdhb	754	780	870	635
Sdhc	422	373	418	369
Sdhd	532	504	555	514
Sdk1	3	3	4	0
Sdk2	0	4	1	0
Sdpr	255	422	454	313
Sdr16c5	0	0	0	0
Sdr16c6	0	0	0	0
Sdr39u1	111	96	98	100
Sdr42e1	70	57	50	76
Sdr9c7	95	160	199	45
Sds	0	1	0	4
Sdsl	54	32	34	43
Sebox	0	0	0	0
Sec1	0	0	0	0
Sec11a	228	233	262	281
Sec11c	2105	1966	2309	2011
Sec13	701	593	567	712
Sec14l1	520	609	451	514
Sec14l2	29	15	11	7
Sec14l3	0	0	0	0
Sec14l4	222	180	142	150
Sec14l5	0	0	0	0
Sec16a	853	661	470	690
Sec16b	152	125	77	142
Sec22a	91	87	74	110
Sec22b	344	293	335	332
Sec22c	59	69	53	58
Sec23a	50	56	44	46
Sec23b	1029	738	725	804
Sec23ip	229	180	143	266
Sec24a	197	157	107	220
Sec24b	188	279	169	212
Sec24c	484	642	417	559
Sec24d	689	429	368	514
Sec31a	1293	1181	802	1225
Sec31b	33	54	22	31
Sec61a1	3376	2965	2414	3119
Sec61a2	28	34	20	36
Sec61b	555	525	545	666
Sec61g	2	0	0	1
Sec62	1770	2824	2442	1773
Sec63	914	896	900	1028
Secisbp2	69	64	46	73
Secisbp2l	316	255	287	283
Sectm1a	0	1	0	0
Sectm1b	0	0	0	0
Seh1l	350	368	331	449
Sel1l	12931	15349	10383	12999
Sel1l2	0	0	0	0
Sel1l3	435	447	374	353
Sele	0	0	0	0
Selenbp1	117	118	89	112
Selenbp2	2	20	7	4
Selk	384	387	422	517
Sell	9	4	1	4
Selm	220	117	103	108
Selp	2	0	1	2
Selplg	7	3	0	3
Sema3a	0	0	0	1
Sema3b	5	11	5	4
Sema3c	186	141	132	160
Sema3d	3	2	3	8
Sema3e	1	5	1	1
Sema3f	28	16	11	24
Sema3g	3	1	3	2
Sema4a	142	128	128	135
Sema4b	34	53	31	36
Sema4c	16	21	9	15
Sema4d	59	86	46	66
Sema4f	1	0	2	0
Sema4g	37	43	29	39
Sema5a	77	64	25	85
Sema5b	0	0	2	0
Sema6a	12	15	16	15
Sema6b	3	1	3	0
Sema6c	0	1	1	0
Sema6d	5	2	2	2
Sema7a	182	372	269	78
Senp1	98	93	53	89
Senp2	237	240	188	242
Senp3	131	155	114	150
Senp5	145	118	72	191
Senp6	290	370	295	386
Senp7	51	61	46	69
Senp8	15	16	23	14
42262	2306	1927	2255	2495
Sephs1	162	152	132	165
Sephs2	997	1196	1217	1023
Sepn1	32	32	17	39
Sepp1	14954	7622	12354	11452
Sepsecs	41	62	28	49
42248	3	5	1	1
42257	13	8	19	12
42258	335	299	288	345
42259	0	1	1	0
42261	0	0	0	0
42249	311	337	326	402
42250	4	4	1	2
42251	3	0	1	2
42252	33	8	13	17
42253	30	20	28	39
42254	217	277	255	285
42255	75	71	45	64
42256	144	108	100	95
Sepw1	284	311	173	283
Sepx1	1424	1304	1316	1148
Serac1	25	27	18	21
Serbp1	1093	1228	1128	1421
Serf1	61	71	96	78
Serf2	482	560	555	659
Sergef	53	65	37	44
Serhl	58	73	31	69
Serinc1	947	780	907	851
Serinc2	139	137	108	128
Serinc3	5375	7432	8222	2825
Serinc4	0	0	0	0
Serinc5	150	123	111	107
Serp1	9309	8383	8512	10076
Serp2	0	0	0	2
Serpina10	344	178	391	500
Serpina11	6	3	5	2
Serpina12	0	0	0	0
Serpina1a	0	0	0	0
Serpina1b	0	2	0	0
Serpina1c	0	0	0	0
Serpina1d	0	0	0	0
Serpina1e	0	0	0	0
Serpina1f	0	0	0	0
Serpina3a	0	0	0	0
Serpina3b	0	0	1	0
Serpina3c	0	0	0	1
Serpina3f	1	1	0	0
Serpina3g	1	0	1	0
Serpina3h	0	1	2	5
Serpina3i	0	2	0	0
Serpina3j	0	0	0	0
Serpina3k	0	0	0	0
Serpina3m	1	0	2	0
Serpina3n	14	5	25	30
Serpina4-ps1	0	0	0	0
Serpina5	0	0	0	4
Serpina6	52	91	39	37
Serpina7	3	1	6	9
Serpina9	0	0	0	0
Serpinb10-ps	0	0	0	0
Serpinb11	0	0	0	0
Serpinb12	0	0	0	0
Serpinb13	0	0	0	0
Serpinb1a	1127	1367	1669	1416
Serpinb1b	0	0	0	0
Serpinb1c	0	0	0	0
Serpinb2	3	0	1	2
Serpinb3a	0	0	0	0
Serpinb3b	0	0	0	0
Serpinb3c	0	0	0	0
Serpinb3d	0	0	0	0
Serpinb5	0	0	1	0
Serpinb6a	380	390	415	444
Serpinb6b	8	23	20	57
Serpinb6c	0	0	0	0
Serpinb6d	0	0	0	0
Serpinb6e	0	0	0	0
Serpinb7	0	0	0	0
Serpinb8	9	19	12	7
Serpinb9	70	93	128	165
Serpinb9b	0	0	0	1
Serpinb9c	0	0	0	0
Serpinb9d	0	0	0	0
Serpinb9e	0	0	0	0
Serpinb9f	0	0	0	0
Serpinb9g	0	0	0	0
Serpinc1	0	0	0	0
Serpind1	28	8	9	12
Serpine1	3	1	0	3
Serpine2	11	11	16	63
Serpine3	0	0	0	0
Serpinf1	7	2	0	11
Serpinf2	0	0	0	2
Serping1	33	15	17	51
Serpinh1	154	143	99	186
Serpini1	601	490	519	555
Serpini2	1499	15943	16083	16281
Sertad1	27	26	25	36
Sertad2	48	80	46	79
Sertad3	13	13	12	13
Sertad4	2	3	2	5
Sesn1	140	149	176	165
Sesn2	54	90	26	54
Sesn3	26	28	20	14
Sestd1	62	90	52	57
Set	123	107	102	142
Setbp1	50	47	28	39
Setd1a	112	114	64	120
Setd2	206	247	167	227
Setd3	278	285	329	280
Setd4	11	12	5	9
Setd5	417	522	340	487
Setd6	85	75	81	110
Setd7	217	196	153	148
Setd8	536	547	394	449
Setdb1	133	137	86	148
Setdb2	17	12	17	34
Setmar	13	26	24	22
Setx	158	197	124	193
Sez6	0	0	0	0
Sez6l	7	18	9	3
Sez6l2	22	30	10	6
Sf1	528	564	339	565
Sf3a1	146	130	118	163
Sf3a2	51	49	28	47
Sf3a3	78	88	63	100
Sf3b1	1008	1077	865	1056
Sf3b2	578	570	489	584
Sf3b3	248	257	171	263
Sf3b4	21	25	22	27
Sf3b5	93	105	85	91
Sfi1	40	39	29	60
Sfmbt1	119	102	77	115
Sfmbt2	0	0	0	0
Sfn	26	13	11	26
Sfpi1	0	0	3	1
Sfpq	345	505	396	495
Sfr1	255	264	268	257
Sfrp1	2	2	2	12
Sfrp2	4	0	1	4
Sfrp4	1	0	0	0
Sfrp5	10	6	6	4
Sfrs18	159	180	96	175
Sfswap	73	88	42	65
Sft2d1	8	1	5	8
Sft2d2	511	560	464	511
Sft2d3	9	3	4	4
Sfta2	0	0	0	0
Sftpa1	1	2	1	1
Sftpb	0	0	0	0
Sftpc	0	0	0	0
Sftpd	4	3	3	5
Sfxn1	669	587	536	650
Sfxn2	276	351	312	273
Sfxn3	146	151	161	119
Sfxn4	1	2	1	0
Sfxn5	65	55	65	58
Sgca	0	0	2	0
Sgcb	16	9	12	17
Sgcd	0	0	0	0
Sgce	52	57	64	79
Sgcg	0	0	0	1
Sgcz	0	0	0	0
Sgip1	0	0	0	0
Sgk1	826	689	544	1104
Sgk2	26	19	30	15
Sgk3	32	34	61	52
Sgms1	172	151	145	177
Sgms2	399	468	424	322
Sgol1	5	12	4	5
Sgol2	3	16	2	11
Sgpl1	210	252	198	243
Sgpp1	599	506	643	636
Sgpp2	5	12	11	7
Sgsh	33	45	29	29
Sgsm1	95	78	47	79
Sgsm2	52	26	34	54
Sgsm3	358	413	314	279
Sgta	239	219	205	208
Sgtb	5	13	4	4
Sh2b1	142	167	92	170
Sh2b2	1	1	0	2
Sh2b3	37	55	39	42
Sh2d1a	0	0	0	0
Sh2d1b1	0	0	0	0
Sh2d1b2	0	0	0	0
Sh2d2a	2	0	0	0
Sh2d3c	13	9	9	7
Sh2d4a	217	304	332	315
Sh2d4b	0	2	0	0
Sh2d5	0	2	0	1
Sh2d7	0	0	0	0
Sh3bgr	15	2	19	7
Sh3bgrl	715	699	771	693
Sh3bgrl2	262	215	201	225
Sh3bgrl3	105	88	92	73
Sh3bp1	6	15	8	5
Sh3bp2	17	12	10	18
Sh3bp4	80	103	80	93
Sh3bp5	51	53	58	50
Sh3bp5l	121	104	90	122
Sh3d19	188	306	219	268
Sh3gl1	116	162	102	130
Sh3gl2	1	5	5	3
Sh3gl3	0	0	0	0
Sh3glb1	393	418	392	430
Sh3glb2	88	115	61	118
Sh3kbp1	10	8	7	11
Sh3pxd2a	354	393	233	284
Sh3pxd2b	8	7	0	11
Sh3rf1	94	93	82	81
Sh3rf2	3	2	2	2
Sh3rf3	0	0	0	0
Sh3tc1	65	24	18	27
Sh3tc2	3	2	0	1
Sh3yl1	44	111	102	70
Shank1	94	28	12	81
Shank2	71	167	48	67
Shank3	6	2	3	4
Sharpin	111	122	92	99
Shb	139	169	98	144
Shbg	0	0	0	0
Shc1	148	151	105	174
Shc2	4	8	3	5
Shc3	0	0	0	0
Shc4	8	11	7	11
Shcbp1	9	13	2	5
Shd	0	1	0	0
She	2	2	0	1
Shf	4	4	2	7
Shfm1	403	389	427	526
Shh	0	0	0	0
Shisa2	3	8	2	6
Shisa3	0	0	0	0
Shisa4	49	7	16	36
Shisa5	201	218	220	269
Shisa6	0	0	0	1
Shisa7	30	25	17	25
Shisa9	0	0	0	0
Shkbp1	40	33	44	33
Shmt1	60	64	41	58
Shmt2	418	402	259	315
Shoc2	155	208	160	194
Shox2	0	0	0	0
Shpk	46	26	31	46
Shprh	74	121	60	72
Shq1	10	10	24	20
Shroom1	71	64	40	73
Shroom2	86	82	61	90
Shroom3	205	228	143	205
Shroom4	9	8	6	6
Siae	61	56	56	57
Siah1a	47	63	49	62
Siah1b	7	1	5	8
Siah2	81	99	64	103
Siah3	0	0	0	0
Sidt1	9	5	6	4
Sidt2	835	931	572	747
Sigirr	93	80	47	57
Siglec1	9	3	4	4
Siglec15	0	0	0	0
Siglec5	1	0	0	0
Siglece	1	0	0	0
Siglecg	1	0	0	0
Siglech	0	0	0	0
Sigmar1	186	137	141	135
Sik1	109	91	64	135
Sik2	45	50	49	28
Sik3	250	233	161	203
Sike1	48	57	52	59
Sil1	451	475	335	333
Sim1	1	13	5	13
Sim2	0	0	0	0
Sin3a	106	145	115	128
Sin3b	181	211	174	197
Sip1	37	25	42	45
Sipa1	59	49	33	40
Sipa1l1	57	48	25	60
Sipa1l2	15	15	9	5
Sipa1l3	189	205	108	153
Sirpa	27	30	18	40
Sirpb1a	0	0	0	0
Sirpb1b	0	0	0	0
Sirt1	77	109	73	104
Sirt2	423	419	316	376
Sirt3	53	70	46	37
Sirt4	18	24	16	21
Sirt5	38	24	50	37
Sirt6	21	25	11	15
Sirt7	68	85	61	80
Sis	0	0	0	0
Sit1	1	1	0	0
Siva1	26	16	19	31
Six1	0	0	0	0
Six2	0	0	0	0
Six3	0	0	0	0
Six3os1	0	0	0	0
Six4	23	42	26	27
Six5	76	112	74	73
Six6	0	0	0	0
Ska1	5	5	0	1
Skap1	3	7	1	0
Skap2	76	61	103	108
Ski	235	296	221	207
Skil	210	205	158	245
Skint1	0	0	0	0
Skint10	0	0	0	0
Skint11	0	0	0	0
Skint2	0	0	0	0
Skint3	0	0	0	0
Skint4	0	0	0	0
Skint5	0	0	0	0
Skint6	0	0	0	0
Skint7	0	0	0	0
Skint8	0	0	0	0
Skint9	0	0	0	0
Skiv2l	227	171	117	160
Skiv2l2	135	97	85	112
Skor1	0	0	0	1
Skor2	0	0	0	0
Skp1a	371	320	392	438
Skp2	4	6	2	4
Sla	2	0	3	3
Sla2	0	2	0	0
Slain1	57	67	48	56
Slain2	332	302	287	338
Slamf1	0	1	0	0
Slamf6	3	1	0	0
Slamf7	0	1	0	1
Slamf8	0	0	1	0
Slamf9	12	25	5	9
Slbp	24	32	20	23
Slc10a1	0	0	0	0
Slc10a2	0	0	0	1
Slc10a3	49	53	53	53
Slc10a4	0	0	3	0
Slc10a5	96	94	71	87
Slc10a6	1	0	0	1
Slc10a7	114	83	76	79
Slc11a1	0	5	5	3
Slc11a2	434	290	239	310
Slc12a1	0	0	0	0
Slc12a2	345	380	266	429
Slc12a3	0	0	0	0
Slc12a4	44	52	44	55
Slc12a5	3	2	1	3
Slc12a6	105	181	94	113
Slc12a7	26	119	28	53
Slc12a8	563	594	491	678
Slc12a9	42	57	25	43
Slc13a1	0	0	0	0
Slc13a2	0	0	0	0
Slc13a3	0	0	0	0
Slc13a4	0	0	0	0
Slc13a5	2	0	0	0
Slc14a1	0	0	0	0
Slc14a2	1	0	0	2
Slc15a1	0	0	0	0
Slc15a2	7	33	52	180
Slc15a3	2	1	3	1
Slc15a4	24	35	32	37
Slc15a5	0	0	0	0
Slc16a1	76	64	44	68
Slc16a10	20	54	27	20
Slc16a11	10	1	6	1
Slc16a12	130	137	108	167
Slc16a13	19	43	43	30
Slc16a14	0	0	0	0
Slc16a2	41	26	44	61
Slc16a3	2	0	1	0
Slc16a4	2	8	12	8
Slc16a5	308	489	235	334
Slc16a6	446	335	367	352
Slc16a7	131	143	131	123
Slc16a8	0	0	0	0
Slc16a9	5	37	18	11
Slc17a1	1	42	2	0
Slc17a2	5	4	2	0
Slc17a3	0	0	0	0
Slc17a4	22	42	28	28
Slc17a5	215	233	305	257
Slc17a6	0	0	0	0
Slc17a7	1	1	1	0
Slc17a8	0	0	0	2
Slc17a9	104	79	73	143
Slc18a1	6	9	5	5
Slc18a2	1	3	12	1
Slc18a3	0	0	0	0
Slc19a1	70	61	49	83
Slc19a2	69	129	86	154
Slc19a3	1	3	1	1
Slc1a1	0	1	0	4
Slc1a2	16	15	12	20
Slc1a3	125	122	126	161
Slc1a4	237	267	211	255
Slc1a5	541	773	527	613
Slc1a6	0	0	0	1
Slc1a7	0	0	0	0
Slc20a1	46	72	45	83
Slc20a2	138	171	109	162
Slc22a1	27	2	13	10
Slc22a12	0	0	0	0
Slc22a13	0	0	0	0
Slc22a13b	0	0	0	0
Slc22a14	0	0	0	0
Slc22a15	36	27	26	48
Slc22a16	0	0	0	0
Slc22a17	49	74	33	60
Slc22a18	23	16	17	13
Slc22a19	0	0	0	0
Slc22a2	4	1	2	7
Slc22a20	0	0	0	0
Slc22a21	0	2	1	0
Slc22a22	0	0	0	0
Slc22a23	209	206	180	190
Slc22a26	1	2	0	0
Slc22a27	1	2	3	1
Slc22a28	0	0	0	0
Slc22a29	3	25	65	8
Slc22a3	0	0	0	0
Slc22a30	0	0	0	0
Slc22a4	0	2	1	1
Slc22a5	30	38	30	32
Slc22a6	0	0	0	0
Slc22a7	0	0	0	0
Slc22a8	0	0	0	0
Slc23a1	0	0	0	0
Slc23a2	103	103	77	100
Slc23a3	0	1	0	0
Slc24a1	0	0	1	0
Slc24a2	4	10	3	2
Slc24a3	41	35	25	41
Slc24a4	0	0	0	0
Slc24a5	0	0	0	0
Slc24a6	71	121	108	82
Slc25a1	323	241	244	214
Slc25a10	291	229	147	158
Slc25a11	348	419	432	383
Slc25a12	242	216	159	195
Slc25a13	116	98	121	91
Slc25a14	5	14	14	24
Slc25a15	204	159	196	162
Slc25a16	380	306	349	334
Slc25a17	191	209	206	250
Slc25a18	0	1	0	0
Slc25a19	33	34	30	46
Slc25a2	1	0	0	0
Slc25a20	30	55	46	49
Slc25a21	0	0	1	2
Slc25a22	143	108	88	97
Slc25a23	654	524	482	519
Slc25a24	9	22	10	20
Slc25a25	101	115	75	131
Slc25a26	49	37	55	30
Slc25a27	7	9	5	4
Slc25a28	172	196	157	179
Slc25a29	57	51	20	51
Slc25a3	1357	1591	1544	1724
Slc25a30	7	20	6	12
Slc25a31	0	0	0	1
Slc25a32	69	48	62	89
Slc25a33	29	46	47	41
Slc25a34	0	4	0	3
Slc25a35	381	376	365	285
Slc25a36	185	231	161	167
Slc25a37	70	76	57	99
Slc25a38	84	96	81	81
Slc25a39	1303	1222	867	829
Slc25a4	131	105	117	159
Slc25a40	26	18	19	19
Slc25a41	0	0	0	0
Slc25a42	50	95	61	67
Slc25a43	4	1	4	5
Slc25a44	134	145	132	120
Slc25a45	187	176	166	144
Slc25a46	316	291	306	346
Slc25a47	2	3	7	4
Slc25a48	2	4	7	2
Slc25a5	1108	905	988	933
Slc26a1	2	4	6	4
Slc26a10	0	1	0	0
Slc26a11	17	22	17	15
Slc26a2	39	38	14	26
Slc26a3	0	0	0	0
Slc26a4	0	0	1	0
Slc26a5	0	0	0	0
Slc26a6	176	206	163	154
Slc26a7	0	0	0	0
Slc26a9	15	8	14	66
Slc27a1	157	116	136	195
Slc27a2	0	2	0	1
Slc27a3	5	5	4	7
Slc27a4	208	217	236	153
Slc27a5	6	8	1	3
Slc27a6	0	0	0	0
Slc28a1	0	0	0	0
Slc28a2	2	1	1	0
Slc28a3	37	59	35	52
Slc29a1	59	56	44	63
Slc29a2	11	14	14	12
Slc29a3	129	101	97	90
Slc29a4	6	7	1	5
Slc2a1	58	57	47	57
Slc2a10	46	36	27	49
Slc2a12	12	8	6	6
Slc2a13	15	9	8	16
Slc2a2	24	35	26	17
Slc2a3	1	1	0	3
Slc2a4	2	2	0	0
Slc2a5	12	11	6	5
Slc2a6	0	0	1	0
Slc2a7	1	1	0	0
Slc2a8	79	88	63	57
Slc2a9	2	8	3	10
Slc30a1	218	231	179	236
Slc30a10	0	0	0	0
Slc30a2	290	367	303	184
Slc30a3	0	0	0	0
Slc30a4	426	383	377	446
Slc30a5	389	335	319	462
Slc30a6	74	111	87	103
Slc30a7	378	285	299	467
Slc30a8	21	28	17	13
Slc30a9	304	242	284	329
Slc31a1	670	497	548	565
Slc31a2	274	317	378	296
Slc32a1	0	0	0	0
Slc33a1	575	432	456	525
Slc34a1	0	0	0	0
Slc34a2	4	4	5	5
Slc34a3	0	0	1	0
Slc35a1	84	90	94	120
Slc35a2	181	158	120	164
Slc35a3	283	238	182	264
Slc35a4	193	156	109	151
Slc35a5	114	132	148	116
Slc35b1	559	479	453	541
Slc35b2	275	301	299	326
Slc35b3	66	69	60	71
Slc35b4	71	70	56	64
Slc35c1	186	185	153	175
Slc35c2	969	1006	726	774
Slc35d1	26	29	32	41
Slc35d2	3	8	14	18
Slc35d3	0	3	0	1
Slc35e1	495	522	315	527
Slc35e2	77	61	50	53
Slc35e3	28	39	28	23
Slc35e4	12	19	16	9
Slc35f1	0	0	0	1
Slc35f2	3	2	3	2
Slc35f3	0	0	0	0
Slc35f4	0	0	0	0
Slc35f5	557	651	596	709
Slc36a1	251	292	230	304
Slc36a2	0	0	1	2
Slc36a3	0	0	0	0
Slc36a4	21	22	14	23
Slc37a1	45	55	52	51
Slc37a2	1	2	0	2
Slc37a3	339	387	338	364
Slc37a4	70	80	64	56
Slc38a1	27	10	4	22
Slc38a10	2209	1657	1247	1405
Slc38a11	1	0	0	0
Slc38a2	1673	1600	1244	1686
Slc38a3	2312	2664	2305	2419
Slc38a4	26	54	43	40
Slc38a5	1022	971	718	429
Slc38a6	3	5	2	9
Slc38a7	115	165	121	117
Slc38a8	0	0	0	0
Slc38a9	58	78	55	61
Slc39a1	181	213	189	227
Slc39a10	12	16	17	15
Slc39a11	977	764	686	745
Slc39a12	0	0	0	0
Slc39a13	83	101	66	90
Slc39a14	562	562	469	669
Slc39a2	0	3	1	2
Slc39a3	95	126	86	104
Slc39a4	13	13	10	21
Slc39a5	2803	2715	2038	1838
Slc39a6	40	22	28	50
Slc39a7	1608	1564	1175	1382
Slc39a8	231	375	317	253
Slc39a9	691	683	489	569
Slc3a1	1	3	3	5
Slc3a2	2816	2258	1644	1970
Slc40a1	152	150	152	111
Slc41a1	2133	2972	2014	2349
Slc41a2	8	13	20	11
Slc41a3	2	5	1	4
Slc43a1	0	1	1	1
Slc43a2	19	34	18	9
Slc43a3	7	10	3	7
Slc44a1	82	92	83	89
Slc44a2	216	152	137	118
Slc44a3	357	429	392	368
Slc44a4	70	60	55	60
Slc44a5	0	0	0	0
Slc45a1	0	0	0	0
Slc45a2	0	0	0	0
Slc45a3	6	3	3	2
Slc45a4	79	67	55	64
Slc46a1	93	70	67	78
Slc46a2	0	0	0	0
Slc46a3	72	117	112	71
Slc47a1	0	0	0	0
Slc47a2	0	0	0	0
Slc48a1	378	376	391	304
Slc4a1	0	0	0	0
Slc4a10	1	0	0	0
Slc4a11	0	0	0	0
Slc4a1ap	66	45	51	58
Slc4a2	297	329	183	256
Slc4a3	12	17	10	10
Slc4a4	5	21	11	31
Slc4a5	0	0	0	0
Slc4a7	114	126	83	116
Slc4a8	1	8	1	1
Slc4a9	0	0	0	0
Slc50a1	199	199	176	184
Slc5a1	30	42	42	49
Slc5a10	0	0	0	0
Slc5a11	0	0	0	0
Slc5a12	0	0	0	0
Slc5a2	0	0	0	0
Slc5a3	14	23	22	25
Slc5a4a	0	0	0	0
Slc5a4b	0	0	0	0
Slc5a5	0	2	2	1
Slc5a6	12	13	24	20
Slc5a7	0	0	0	0
Slc5a8	14	6	4	16
Slc5a9	0	0	0	0
Slc6a1	0	1	1	0
Slc6a11	0	0	0	0
Slc6a12	0	0	0	0
Slc6a13	1	0	1	1
Slc6a14	0	0	0	1
Slc6a15	44	26	35	59
Slc6a17	7	10	6	2
Slc6a18	0	0	0	0
Slc6a19	0	0	1	0
Slc6a2	0	0	0	0
Slc6a20a	0	0	0	0
Slc6a20b	0	0	0	0
Slc6a3	0	0	0	0
Slc6a4	85	182	119	97
Slc6a5	0	0	0	1
Slc6a6	138	167	78	125
Slc6a7	0	0	0	0
Slc6a8	63	61	46	70
Slc6a9	1093	1693	969	1070
Slc7a1	980	887	500	793
Slc7a10	0	0	0	0
Slc7a11	87	107	37	105
Slc7a12	0	0	0	0
Slc7a13	0	0	0	0
Slc7a14	17	22	9	7
Slc7a15	0	0	0	0
Slc7a2	189	224	134	174
Slc7a3	132	149	106	148
Slc7a4	226	197	138	147
Slc7a5	875	953	498	878
Slc7a6	178	156	160	151
Slc7a6os	57	76	38	92
Slc7a7	42	61	119	38
Slc7a8	2865	2013	1840	1992
Slc7a9	0	0	0	0
Slc8a1	16	16	20	4
Slc8a2	2	0	0	1
Slc8a3	0	2	0	1
Slc9a1	58	65	43	49
Slc9a10	0	0	0	0
Slc9a2	1	0	0	0
Slc9a3	0	0	0	0
Slc9a3r1	216	199	188	167
Slc9a3r2	321	378	310	225
Slc9a4	0	0	0	0
Slc9a5	6	7	3	3
Slc9a6	126	116	105	104
Slc9a7	23	12	10	19
Slc9a8	130	137	116	128
Slc9a9	55	58	58	71
Slco1a1	0	0	0	0
Slco1a4	0	0	0	0
Slco1a5	4	5	1	8
Slco1a6	1	2	0	0
Slco1b2	0	0	0	0
Slco1c1	0	0	0	0
Slco2a1	6	8	6	3
Slco2b1	0	2	1	3
Slco3a1	162	137	139	130
Slco4a1	39	80	32	30
Slco4c1	0	1	1	0
Slco5a1	1	1	0	4
Slco6b1	0	0	0	0
Slco6c1	0	0	0	0
Slco6d1	0	0	0	0
Slfn1	0	1	0	3
Slfn10-ps	1	0	0	3
Slfn14-ps	0	0	0	0
Slfn2	3	0	2	5
Slfn3	0	0	0	0
Slfn4	1	0	0	14
Slfn5	22	3	6	13
Slfn8	2	0	0	3
Slfn9	98	48	21	64
Slfnl1	0	0	1	0
Slit1	0	0	0	0
Slit2	0	3	2	5
Slit3	45	18	4	27
Slitrk1	0	0	0	0
Slitrk2	0	0	0	0
Slitrk3	0	0	0	0
Slitrk4	0	0	0	0
Slitrk5	0	0	0	0
Slitrk6	14	38	25	29
Slk	265	359	246	301
Slmap	224	289	239	275
Slmo1	0	0	0	0
Slmo2	154	149	172	187
Sln	0	0	0	0
Slpi	14	3	5	0
Sltm	206	252	175	272
Slu7	150	144	145	153
Slurp1	0	0	0	0
Slx	0	0	0	0
Slx1b	45	53	27	17
Slx4	36	21	7	31
Slxl1	0	0	0	0
Sly	0	0	0	0
Smad1	87	85	60	94
Smad2	97	132	104	99
Smad3	200	297	191	229
Smad4	189	286	176	217
Smad5	209	248	188	228
Smad6	39	30	17	16
Smad7	58	73	59	56
Smad9	0	0	0	0
Smagp	35	55	30	34
Smap1	198	254	221	238
Smap2	200	228	159	192
Smarca1	4	9	10	8
Smarca2	227	282	226	260
Smarca4	356	328	231	282
Smarca5	118	106	102	131
Smarca5-ps	12	8	6	9
Smarcad1	83	97	63	104
Smarcal1	78	80	78	79
Smarcb1	80	63	64	78
Smarcc1	181	164	138	216
Smarcc2	999	1006	696	832
Smarcd1	43	60	27	46
Smarcd2	273	394	336	286
Smarcd3	18	21	20	24
Smarce1	62	78	74	68
Smc1a	295	287	267	359
Smc1b	0	0	0	0
Smc2	66	73	29	35
Smc3	170	144	125	180
Smc4	59	137	43	67
Smc5	49	59	29	49
Smc6	122	141	98	128
Smchd1	114	107	66	110
Smcp	0	0	0	0
Smcr7	19	20	17	21
Smcr7l	93	86	74	96
Smcr8	171	195	103	153
Smek1	199	240	214	244
Smek2	242	291	202	277
Smg1	293	385	173	354
Smg5	282	277	174	307
Smg6	210	269	164	180
Smg7	154	181	107	166
Smgc	0	0	0	0
Smn1	38	43	32	41
Smndc1	78	90	68	103
Smo	49	95	78	71
Smoc1	340	279	186	392
Smoc2	4	4	0	10
Smok2a	0	0	0	0
Smok2b	0	0	0	0
Smok3a	0	0	0	0
Smok3b	0	0	0	0
Smok4a	0	0	0	0
Smox	390	449	258	351
Smpd1	223	217	207	159
Smpd2	124	136	116	115
Smpd3	59	42	47	39
Smpd4	75	48	55	72
Smpdl3a	869	933	976	803
Smpdl3b	1	1	0	2
Smpx	0	0	0	0
Smr2	0	0	0	0
Smr3a	0	0	0	0
Sms	15	16	24	24
Smtn	10	8	8	6
Smtnl1	0	0	0	0
Smtnl2	1	27	27	4
Smu1	190	215	205	307
Smug1	63	73	76	87
Smurf1	95	137	88	79
Smurf2	224	281	216	297
Smyd1	0	0	0	0
Smyd2	206	192	152	184
Smyd3	17	12	13	16
Smyd4	24	24	23	18
Smyd5	79	60	33	107
Snai1	3	0	1	2
Snai2	1	1	0	1
Snai3	9	14	8	12
Snap23	143	163	154	184
Snap25	2	14	3	1
Snap29	239	184	186	200
Snap47	166	167	158	217
Snap91	0	4	1	0
Snapc1	10	12	11	22
Snapc2	44	39	32	24
Snapc3	5	11	6	15
Snapc4	93	115	41	88
Snapc5	67	52	82	97
Snapin	88	87	119	126
Snca	1	3	0	4
Sncaip	0	0	0	0
Sncb	0	0	0	0
Sncg	1	0	0	2
Snd1	2807	2815	2299	2711
Sned1	7	7	2	12
Snf8	96	89	93	103
Snhg1	124	181	128	246
Snhg10	0	0	0	0
Snhg11	13	7	5	19
Snhg12	38	85	54	106
Snhg3	22	44	38	59
Snhg4	7	10	11	19
Snhg5	28	60	33	70
Snhg6	29	37	46	52
Snhg7	4	5	1	6
Snhg8	29	24	35	32
Snhg9	0	1	0	0
Snip1	43	53	54	75
Snn	57	43	44	38
Snora15	1	0	0	0
Snora16a	3	7	1	3
Snora17	0	0	0	0
Snora19	0	0	0	0
