ProbeIDs	GAOM_10	GAOM_11	GAOM_1	GAOM_2	GAOM_3	GAOM_6
Rragc	251	335	186	208	278	275
Rragd	290	351	241	227	266	337
Rras	17	34	11	21	20	27
Rras2	241	232	150	259	247	276
Rrbp1	8390	8168	5946	5362	7396	7280
Rreb1	162	263	104	102	172	211
Rrh	0	0	0	0	0	0
Rrm1	106	102	53	89	76	84
Rrm2	75	73	42	65	45	49
Rrm2b	46	58	70	62	57	50
Rrn3	186	158	142	104	107	194
Rrnad1	31	36	25	30	17	43
Rrp1	342	287	194	197	287	275
Rrp12	87	57	58	32	37	73
Rrp15	40	44	58	42	43	74
Rrp1b	40	45	27	30	29	59
Rrp36	42	38	31	29	55	48
Rrp7a	86	121	78	63	86	113
Rrp8	71	110	95	76	98	105
Rrp9	57	38	31	18	35	49
Rrs1	68	65	98	50	56	115
Rs1	0	0	0	0	0	0
Rsad1	33	33	31	18	28	23
Rsad2	86	40	9	63	26	95
Rsbn1	95	98	69	59	66	85
Rsbn1l	116	127	118	106	123	117
Rsc1a1	0	0	0	0	0	0
Rsf1	110	107	100	93	102	93
Rsl1	14	18	17	10	17	12
Rsl1d1	304	301	385	283	275	441
Rsl24d1	50	60	50	41	50	44
Rsph1	0	1	1	2	4	0
Rsph3a	2	18	8	12	13	6
Rsph3b	23	27	15	12	21	11
Rsph4a	0	1	0	1	0	1
Rsph6a	0	0	0	0	0	0
Rsph9	52	54	21	39	51	46
Rspo1	0	2	0	3	0	2
Rspo2	0	0	0	0	2	0
Rspo3	0	0	0	1	0	0
Rspo4	0	0	0	0	3	0
Rspry1	103	102	112	99	79	118
Rsrc1	138	100	95	77	123	110
Rsrc2	251	324	261	290	293	306
Rsu1	174	152	105	144	159	120
Rtbdn	0	0	0	0	0	0
Rtcd1	58	69	74	66	72	77
Rtdr1	0	0	0	0	0	0
Rtel1	46	46	17	39	26	37
Rtf1	75	95	61	63	76	92
Rtkn	95	119	60	81	92	110
Rtkn2	1	0	0	2	1	1
Rtl1	0	0	0	0	0	0
Rtn1	1	5	7	6	1	2
Rtn2	5	4	0	2	3	5
Rtn3	1187	989	741	941	1113	1053
Rtn4	200	273	163	283	228	266
Rtn4ip1	95	70	56	60	94	89
Rtn4r	27	10	3	8	11	10
Rtn4rl1	35	64	13	27	41	18
Rtn4rl2	0	0	0	2	0	0
Rtp1	0	0	0	0	0	0
Rtp2	0	0	0	0	0	0
Rtp3	1	0	0	1	0	0
Rtp4	12	10	3	17	11	41
Rttn	10	5	9	8	14	13
Rufy1	185	181	150	113	168	150
Rufy2	48	46	34	22	38	40
Rufy3	21	28	23	6	17	15
Rufy4	12	37	15	14	23	21
Rundc1	163	282	191	120	156	173
Rundc2a	7	10	4	4	3	5
Rundc3a	4	7	0	5	13	2
Rundc3b	27	37	15	18	24	25
Runx1	4	3	4	9	5	6
Runx1t1	0	2	1	4	4	0
Runx2	1	0	2	2	0	2
Runx3	1	0	1	3	0	0
Rusc1	94	102	58	55	74	92
Rusc2	3	3	4	3	0	3
Ruvbl1	18	26	19	12	17	20
Ruvbl2	50	81	32	33	41	64
Rwdd1	47	32	32	32	34	35
Rwdd2a	22	26	14	15	20	26
Rwdd2b	20	37	26	23	18	27
Rwdd3	8	4	7	11	11	2
Rwdd4a	153	137	125	102	117	165
Rxfp1	0	0	0	0	0	0
Rxfp2	0	0	0	0	0	0
Rxfp3	0	0	0	0	0	0
Rxfp4	0	0	0	0	0	0
Rxra	390	551	296	243	341	331
Rxrb	191	259	188	167	179	210
Rxrg	0	1	0	0	0	0
Rybp	44	38	40	38	27	47
Ryk	385	403	205	281	337	392
Ryr1	0	0	0	2	0	0
Ryr2	0	1	1	0	0	0
Ryr3	1	0	0	0	1	0
S100a1	124	152	124	148	180	206
S100a10	23	16	22	66	19	39
S100a11	28	24	11	73	33	49
S100a13	35	25	20	36	37	41
S100a14	0	1	0	0	1	0
S100a16	291	290	254	259	298	288
S100a2	0	0	0	0	0	0
S100a3	0	0	0	0	0	0
S100a4	6	1	14	25	1	4
S100a5	0	0	0	0	0	0
S100a6	16	4	7	48	7	23
S100a7a	0	0	0	0	0	0
S100a8	4	0	1	61	1	18
S100a9	3	2	2	100	0	36
S100b	0	0	0	0	0	0
S100g	22	25	0	21	11	30
S100pbp	11	10	10	12	10	3
S100z	0	0	0	0	0	0
S1pr1	11	11	6	62	2	7
S1pr2	47	75	15	34	58	34
S1pr3	1	0	3	8	3	8
S1pr4	2	0	0	5	0	0
S1pr5	2	0	0	0	2	0
Saa1	0	0	0	0	0	0
Saa2	0	0	0	0	0	0
Saa3	19	4	117	43	14	27
Saa4	0	0	0	0	0	0
Saal1	27	25	16	31	19	32
Sac3d1	26	37	16	10	18	33
Sacm1l	381	364	376	332	356	419
Sacs	0	0	2	1	0	2
Sae1	174	148	86	145	157	177
Safb	110	123	78	63	77	137
Safb2	130	152	87	86	61	114
Sag	0	0	1	1	0	1
Sall1	9	7	9	20	9	12
Sall2	4	7	10	5	9	11
Sall3	1	0	0	0	0	0
Sall4	4	2	0	2	6	4
Samd1	67	92	82	76	70	74
Samd10	120	148	81	104	146	127
Samd12	0	0	1	2	0	0
Samd14	4	4	1	0	3	3
Samd3	0	0	0	0	0	0
Samd4	2	3	1	12	3	6
Samd4b	210	181	103	136	106	196
Samd5	1	0	0	3	0	0
Samd7	0	2	0	0	3	1
Samd8	200	310	200	134	204	235
Samd9l	27	49	10	69	32	77
Samhd1	97	102	47	94	102	76
Samm50	462	420	334	284	391	441
Samsn1	4	1	4	22	0	0
Sap130	96	97	57	59	83	87
Sap18	65	66	49	58	68	76
Sap25	0	0	0	0	0	0
Sap30	31	37	33	40	56	50
Sap30bp	90	74	72	52	84	97
Sap30l	106	92	61	97	102	82
Sar1a	1137	1099	1028	1032	960	1294
Sar1b	231	224	195	210	196	290
Sardh	886	597	388	489	490	625
Sarm1	13	16	7	7	15	16
Sarnp	7	9	10	8	9	14
Sars	1108	1273	891	760	994	1231
Sars2	38	28	18	13	22	19
Sart1	195	220	137	90	159	202
Sart3	69	81	44	39	48	65
Sash1	103	96	87	92	87	97
Sash3	0	4	3	13	0	0
Sass6	12	16	7	21	15	15
Sat1	191	445	168	288	338	408
Sat2	18	10	14	22	33	14
Satb1	3	5	2	55	0	1
Satb2	6	9	1	3	11	7
Satl1	0	0	0	0	0	0
Sav1	237	222	187	173	159	215
Sbds	91	135	118	113	133	136
Sbf1	399	394	225	156	180	341
Sbf2	121	155	130	76	95	136
Sbk1	31	19	31	22	15	28
Sbk2	0	0	0	0	0	0
Sbno1	195	287	254	185	196	289
Sbno2	99	107	63	61	46	140
Sbp	0	0	0	0	0	0
Sbpl	0	0	0	0	0	0
Sbsn	17	7	6	8	14	14
Sc4mol	107	84	52	116	122	102
Sc5d	222	240	125	161	204	124
Scaf1	174	160	82	73	89	121
Scaf11	307	381	313	244	259	332
Scaf4	55	60	48	38	45	54
Scaf8	134	158	138	115	159	192
Scai	54	50	32	40	46	54
Scamp1	507	453	388	366	435	543
Scamp2	204	186	149	141	174	202
Scamp3	177	141	87	76	114	149
Scamp4	271	208	145	111	145	206
Scamp5	76	34	83	46	53	40
Scand1	32	22	3	4	7	11
Scap	350	383	186	151	257	286
Scaper	50	58	32	34	48	49
Scara3	202	161	63	377	156	230
Scara5	3	6	5	32	1	13
Scarb1	315	320	132	200	198	254
Scarb2	161	227	146	133	191	224
Scarf1	8	4	2	7	4	4
Scarf2	4	6	2	5	1	6
Scarna10	0	0	0	0	0	0
Scarna13	0	0	0	1	0	0
Scarna17	0	0	0	0	0	0
Scarna2	0	0	0	0	0	0
Scarna3a	0	0	0	0	0	0
Scarna3b	0	0	0	0	0	0
Scarna6	0	1	2	1	0	0
Scarna8	0	0	0	0	0	0
Scarna9	0	0	0	0	0	0
Sccpdh	83	106	85	127	101	137
Scd1	616	439	186	312	415	673
Scd2	3727	1464	279	1368	1255	1326
Scd3	3	0	0	2	0	1
Scd4	0	0	1	2	0	0
Scel	2	0	0	0	1	0
Scfd1	405	406	503	404	410	510
Scfd2	177	159	130	77	142	116
Scg2	160	330	21	62	164	87
Scg3	37	70	2	22	32	18
Scg5	13	67	7	24	29	21
Scgb1a1	0	0	0	0	0	0
Scgb1c1	0	0	0	0	0	0
Scgb3a1	0	0	0	0	0	0
Scgb3a2	0	0	0	0	0	0
Scgn	5	17	1	6	7	5
Schip1	0	0	0	1	0	0
Scin	1	0	0	0	0	0
Sclt1	25	25	21	37	19	31
Scly	143	130	66	67	84	126
Scmh1	48	77	38	37	49	66
Scml2	0	0	1	1	0	0
Scml4	209	181	157	142	139	186
Scn10a	0	0	0	0	0	0
Scn11a	0	0	0	0	0	0
Scn1a	0	0	0	0	0	0
Scn1b	58	37	9	35	20	24
Scn2a1	0	0	1	0	1	0
Scn2b	1	2	0	1	0	1
Scn3a	4	4	0	1	1	3
Scn3b	1	3	1	2	4	1
Scn4a	1	0	0	3	0	0
Scn4b	65	11	10	24	14	5
Scn5a	0	2	0	3	0	2
Scn7a	1	1	7	17	1	8
Scn8a	0	2	0	2	1	0
Scn9a	3	2	0	1	4	0
Scnm1	23	30	21	23	24	24
Scnn1a	17	10	15	6	15	22
Scnn1b	3	13	2	0	8	4
Scnn1g	0	0	0	1	0	0
Sco1	74	65	42	63	54	54
Sco2	19	27	34	16	17	31
Scoc	26	42	51	32	39	26
Scp2	179	154	177	190	214	183
Scpep1	310	163	49	223	142	142
Scrg1	0	0	0	1	0	0
Scrib	229	233	141	109	136	177
Scrn1	10	9	7	7	11	7
Scrn2	134	86	65	55	89	103
Scrn3	69	84	91	75	79	133
Scrt1	0	0	0	0	0	0
Scrt2	0	0	0	0	0	0
Sct	0	0	0	0	0	0
Sctr	14	7	5	21	10	29
Scube1	0	0	0	2	0	0
Scube2	0	0	0	0	0	0
Scube3	0	0	0	0	0	1
Scx	6	6	1	6	12	12
Scyl1	422	440	290	271	289	378
Scyl2	150	173	169	106	139	153
Scyl3	121	120	120	83	107	123
Sdad1	85	94	108	44	79	117
Sdc1	208	117	82	121	135	253
Sdc2	33	27	12	81	29	47
Sdc3	16	15	27	30	8	22
Sdc4	460	456	212	308	403	385
Sdcbp	1017	962	1113	1147	998	1231
Sdcbp2	1	1	1	2	0	1
Sdccag3	158	220	163	118	161	201
Sdccag8	39	52	25	31	44	42
Sdf2	244	259	237	306	229	361
Sdf2l1	749	502	463	508	528	782
Sdf4	922	862	669	765	885	947
Sdha	1034	954	828	797	1036	920
Sdhaf1	48	60	32	50	63	58
Sdhaf2	94	88	73	83	84	94
Sdhb	754	780	591	629	870	635
Sdhc	422	373	292	318	418	369
Sdhd	532	504	435	547	555	514
Sdk1	3	3	1	3	4	0
Sdk2	0	4	0	0	1	0
Sdpr	255	422	239	321	454	313
Sdr16c5	0	0	0	0	0	0
Sdr16c6	0	0	0	0	0	0
Sdr39u1	111	96	59	89	98	100
Sdr42e1	70	57	42	45	50	76
Sdr9c7	95	160	141	69	199	45
Sds	0	1	0	0	0	4
Sdsl	54	32	24	23	34	43
Sebox	0	0	1	0	0	0
Sec1	0	0	0	0	0	0
Sec11a	228	233	162	207	262	281
Sec11c	2105	1966	1631	2039	2309	2011
Sec13	701	593	562	510	567	712
Sec14l1	520	609	279	336	451	514
Sec14l2	29	15	6	16	11	7
Sec14l3	0	0	0	0	0	0
Sec14l4	222	180	92	121	142	150
Sec14l5	0	0	0	0	0	0
Sec16a	853	661	714	361	470	690
Sec16b	152	125	13	86	77	142
Sec22a	91	87	87	79	74	110
Sec22b	344	293	283	301	335	332
Sec22c	59	69	45	50	53	58
Sec23a	50	56	53	57	44	46
Sec23b	1029	738	885	629	725	804
Sec23ip	229	180	165	140	143	266
Sec24a	197	157	162	162	107	220
Sec24b	188	279	117	128	169	212
Sec24c	484	642	471	361	417	559
Sec24d	689	429	428	342	368	514
Sec31a	1293	1181	827	625	802	1225
Sec31b	33	54	25	12	22	31
Sec61a1	3376	2965	2209	1969	2414	3119
Sec61a2	28	34	18	14	20	36
Sec61b	555	525	404	484	545	666
Sec61g	2	0	0	6	0	1
Sec62	1770	2824	2049	1518	2442	1773
Sec63	914	896	887	775	900	1028
Secisbp2	69	64	55	51	46	73
Secisbp2l	316	255	307	223	287	283
Sectm1a	0	1	0	0	0	0
Sectm1b	0	0	0	0	0	0
Seh1l	350	368	329	260	331	449
Sel1l	12931	15349	13693	7317	10383	12999
Sel1l2	0	0	0	0	0	0
Sel1l3	435	447	250	223	374	353
Sele	0	0	0	2	0	0
Selenbp1	117	118	97	98	89	112
Selenbp2	2	20	0	2	7	4
Selk	384	387	343	474	422	517
Sell	9	4	4	44	1	4
Selm	220	117	75	85	103	108
Selp	2	0	1	9	1	2
Selplg	7	3	4	14	0	3
Sema3a	0	0	0	3	0	1
Sema3b	5	11	2	11	5	4
Sema3c	186	141	115	162	132	160
Sema3d	3	2	1	15	3	8
Sema3e	1	5	0	2	1	1
Sema3f	28	16	17	25	11	24
Sema3g	3	1	1	14	3	2
Sema4a	142	128	52	81	128	135
Sema4b	34	53	21	27	31	36
Sema4c	16	21	5	20	9	15
Sema4d	59	86	34	48	46	66
Sema4f	1	0	0	2	2	0
Sema4g	37	43	4	15	29	39
Sema5a	77	64	30	121	25	85
Sema5b	0	0	0	0	2	0
Sema6a	12	15	5	25	16	15
Sema6b	3	1	4	3	3	0
Sema6c	0	1	0	0	1	0
Sema6d	5	2	1	11	2	2
Sema7a	182	372	101	115	269	78
Senp1	98	93	46	62	53	89
Senp2	237	240	259	187	188	242
Senp3	131	155	115	107	114	150
Senp5	145	118	153	129	72	191
Senp6	290	370	434	266	295	386
Senp7	51	61	35	67	46	69
Senp8	15	16	13	14	23	14
15-Sep	2306	1927	1831	2279	2255	2495
Sephs1	162	152	100	133	132	165
Sephs2	997	1196	861	641	1217	1023
Sepn1	32	32	14	33	17	39
Sepp1	14954	7622	6170	9324	12354	11452
Sepsecs	41	62	49	30	28	49
1-Sep	3	5	2	16	1	1
10-Sep	13	8	7	18	19	12
11-Sep	335	299	232	200	288	345
12-Sep	0	1	0	0	1	0
14-Sep	0	0	0	0	0	0
2-Sep	311	337	371	341	326	402
3-Sep	4	4	3	1	1	2
4-Sep	3	0	1	5	1	2
5-Sep	33	8	15	6	13	17
6-Sep	30	20	12	44	28	39
7-Sep	217	277	251	280	255	285
8-Sep	75	71	36	56	45	64
9-Sep	144	108	40	135	100	95
Sepw1	284	311	200	232	173	283
Sepx1	1424	1304	964	1006	1316	1148
Serac1	25	27	8	14	18	21
Serbp1	1093	1228	1094	1004	1128	1421
Serf1	61	71	73	74	96	78
Serf2	482	560	455	512	555	659
Sergef	53	65	30	48	37	44
Serhl	58	73	42	43	31	69
Serinc1	947	780	845	749	907	851
Serinc2	139	137	67	89	108	128
Serinc3	5375	7432	8948	5132	8222	2825
Serinc4	0	0	0	0	0	0
Serinc5	150	123	86	119	111	107
Serp1	9309	8383	9147	8520	8512	10076
Serp2	0	0	0	1	0	2
Serpina10	344	178	273	260	391	500
Serpina11	6	3	0	0	5	2
Serpina12	0	0	0	0	0	0
Serpina1a	0	0	0	0	0	0
Serpina1b	0	2	0	0	0	0
Serpina1c	0	0	0	0	0	0
Serpina1d	0	0	0	0	0	0
Serpina1e	0	0	0	0	0	0
Serpina1f	0	0	0	0	0	0
Serpina3a	0	0	0	0	0	0
Serpina3b	0	0	0	0	1	0
Serpina3c	0	0	0	0	0	1
Serpina3f	1	1	0	1	0	0
Serpina3g	1	0	1	23	1	0
Serpina3h	0	1	0	5	2	5
Serpina3i	0	2	0	1	0	0
Serpina3j	0	0	0	0	0	0
Serpina3k	0	0	0	0	0	0
Serpina3m	1	0	0	0	2	0
Serpina3n	14	5	50	26	25	30
Serpina4-ps1	0	0	0	0	0	0
Serpina5	0	0	3	0	0	4
Serpina6	52	91	1	47	39	37
Serpina7	3	1	0	4	6	9
Serpina9	0	0	0	0	0	0
Serpinb10-ps	0	0	0	0	0	0
Serpinb11	0	0	0	0	0	0
Serpinb12	0	0	0	0	0	0
Serpinb13	0	0	0	0	0	0
Serpinb1a	1127	1367	2106	1500	1669	1416
Serpinb1b	0	0	0	0	0	0
Serpinb1c	0	0	0	0	0	0
Serpinb2	3	0	12	9	1	2
Serpinb3a	0	0	0	0	0	0
Serpinb3b	0	0	0	0	0	0
Serpinb3c	0	0	0	0	0	0
Serpinb3d	0	0	0	0	0	0
Serpinb5	0	0	0	0	1	0
Serpinb6a	380	390	353	397	415	444
Serpinb6b	8	23	7	29	20	57
Serpinb6c	0	0	0	0	0	0
Serpinb6d	0	0	0	0	0	0
Serpinb6e	0	0	0	0	0	0
Serpinb7	0	0	0	0	0	0
Serpinb8	9	19	3	12	12	7
Serpinb9	70	93	59	106	128	165
Serpinb9b	0	0	0	1	0	1
Serpinb9c	0	0	0	0	0	0
Serpinb9d	0	0	0	0	0	0
Serpinb9e	0	0	0	0	0	0
Serpinb9f	0	0	0	0	0	0
Serpinb9g	0	0	0	0	0	0
Serpinc1	0	0	0	1	0	0
Serpind1	28	8	7	11	9	12
Serpine1	3	1	6	12	0	3
Serpine2	11	11	25	26	16	63
Serpine3	0	0	0	0	0	0
Serpinf1	7	2	2	19	0	11
Serpinf2	0	0	0	0	0	2
Serping1	33	15	25	134	17	51
Serpinh1	154	143	75	185	99	186
Serpini1	601	490	412	503	519	555
Serpini2	1499	15943	17147	1391	16083	16281
Sertad1	27	26	14	38	25	36
Sertad2	48	80	62	63	46	79
Sertad3	13	13	10	5	12	13
Sertad4	2	3	1	3	2	5
Sesn1	140	149	949	169	176	165
Sesn2	54	90	19	30	26	54
Sesn3	26	28	21	27	20	14
Sestd1	62	90	31	59	52	57
Set	123	107	79	128	102	142
Setbp1	50	47	23	36	28	39
Setd1a	112	114	84	54	64	120
Setd2	206	247	259	152	167	227
Setd3	278	285	266	220	329	280
Setd4	11	12	6	5	5	9
Setd5	417	522	260	296	340	487
Setd6	85	75	59	67	81	110
Setd7	217	196	197	141	153	148
Setd8	536	547	217	317	394	449
Setdb1	133	137	141	76	86	148
Setdb2	17	12	6	20	17	34
Setmar	13	26	8	15	24	22
Setx	158	197	147	133	124	193
Sez6	0	0	1	0	0	0
Sez6l	7	18	4	2	9	3
Sez6l2	22	30	4	8	10	6
Sf1	528	564	396	299	339	565
Sf3a1	146	130	96	125	118	163
Sf3a2	51	49	20	29	28	47
Sf3a3	78	88	82	74	63	100
Sf3b1	1008	1077	1065	977	865	1056
Sf3b2	578	570	425	399	489	584
Sf3b3	248	257	192	169	171	263
Sf3b4	21	25	16	17	22	27
Sf3b5	93	105	61	59	85	91
Sfi1	40	39	13	23	29	60
Sfmbt1	119	102	85	75	77	115
Sfmbt2	0	0	0	0	0	0
Sfn	26	13	13	15	11	26
Sfpi1	0	0	2	4	3	1
Sfpq	345	505	402	333	396	495
Sfr1	255	264	190	220	268	257
Sfrp1	2	2	2	8	2	12
Sfrp2	4	0	1	4	1	4
Sfrp4	1	0	1	4	0	0
Sfrp5	10	6	0	4	6	4
Sfrs18	159	180	97	106	96	175
Sfswap	73	88	54	47	42	65
Sft2d1	8	1	5	4	5	8
Sft2d2	511	560	462	405	464	511
Sft2d3	9	3	3	7	4	4
Sfta2	0	0	0	0	0	0
Sftpa1	1	2	2	1	1	1
Sftpb	0	0	0	0	0	0
Sftpc	0	0	0	0	0	0
Sftpd	4	3	1	0	3	5
Sfxn1	669	587	486	452	536	650
Sfxn2	276	351	235	233	312	273
Sfxn3	146	151	102	95	161	119
Sfxn4	1	2	1	1	1	0
Sfxn5	65	55	43	45	65	58
Sgca	0	0	0	0	2	0
Sgcb	16	9	9	22	12	17
Sgcd	0	0	0	0	0	0
Sgce	52	57	45	78	64	79
Sgcg	0	0	0	0	0	1
Sgcz	0	0	0	0	0	0
Sgip1	0	0	0	0	0	0
Sgk1	826	689	860	1964	544	1104
Sgk2	26	19	17	13	30	15
Sgk3	32	34	21	41	61	52
Sgms1	172	151	112	133	145	177
Sgms2	399	468	212	305	424	322
Sgol1	5	12	1	2	4	5
Sgol2	3	16	3	14	2	11
Sgpl1	210	252	189	193	198	243
Sgpp1	599	506	584	539	643	636
Sgpp2	5	12	3	12	11	7
Sgsh	33	45	21	21	29	29
Sgsm1	95	78	28	45	47	79
Sgsm2	52	26	19	33	34	54
Sgsm3	358	413	306	208	314	279
Sgta	239	219	134	139	205	208
Sgtb	5	13	8	11	4	4
Sh2b1	142	167	94	87	92	170
Sh2b2	1	1	1	2	0	2
Sh2b3	37	55	30	30	39	42
Sh2d1a	0	0	2	3	0	0
Sh2d1b1	0	0	0	0	0	0
Sh2d1b2	0	0	0	0	0	0
Sh2d2a	2	0	0	15	0	0
Sh2d3c	13	9	3	12	9	7
Sh2d4a	217	304	312	255	332	315
Sh2d4b	0	2	0	1	0	0
Sh2d5	0	2	0	3	0	1
Sh2d7	0	0	0	0	0	0
Sh3bgr	15	2	3	17	19	7
Sh3bgrl	715	699	444	761	771	693
Sh3bgrl2	262	215	250	185	201	225
Sh3bgrl3	105	88	87	107	92	73
Sh3bp1	6	15	2	10	8	5
Sh3bp2	17	12	10	10	10	18
Sh3bp4	80	103	55	72	80	93
Sh3bp5	51	53	24	53	58	50
Sh3bp5l	121	104	82	63	90	122
Sh3d19	188	306	218	114	219	268
Sh3gl1	116	162	114	99	102	130
Sh3gl2	1	5	3	2	5	3
Sh3gl3	0	0	0	0	0	0
Sh3glb1	393	418	373	331	392	430
Sh3glb2	88	115	74	56	61	118
Sh3kbp1	10	8	10	32	7	11
Sh3pxd2a	354	393	175	186	233	284
Sh3pxd2b	8	7	10	22	0	11
Sh3rf1	94	93	52	66	82	81
Sh3rf2	3	2	2	0	2	2
Sh3rf3	0	0	0	2	0	0
Sh3tc1	65	24	5	16	18	27
Sh3tc2	3	2	1	7	0	1
Sh3yl1	44	111	62	70	102	70
Shank1	94	28	37	28	12	81
Shank2	71	167	20	51	48	67
Shank3	6	2	2	12	3	4
Sharpin	111	122	58	49	92	99
Shb	139	169	90	91	98	144
Shbg	0	0	0	0	0	0
Shc1	148	151	141	119	105	174
Shc2	4	8	0	11	3	5
Shc3	0	0	0	0	0	0
Shc4	8	11	7	3	7	11
Shcbp1	9	13	3	15	2	5
Shd	0	1	0	0	0	0
She	2	2	0	12	0	1
Shf	4	4	4	6	2	7
Shfm1	403	389	316	424	427	526
Shh	0	0	0	0	0	0
Shisa2	3	8	2	5	2	6
Shisa3	0	0	0	1	0	0
Shisa4	49	7	12	52	16	36
Shisa5	201	218	93	278	220	269
Shisa6	0	0	1	0	0	1
Shisa7	30	25	10	7	17	25
Shisa9	0	0	1	0	0	0
Shkbp1	40	33	19	30	44	33
Shmt1	60	64	30	50	41	58
Shmt2	418	402	202	188	259	315
Shoc2	155	208	222	136	160	194
Shox2	0	0	0	0	0	0
Shpk	46	26	43	33	31	46
Shprh	74	121	91	57	60	72
Shq1	10	10	17	13	24	20
Shroom1	71	64	35	45	40	73
Shroom2	86	82	68	74	61	90
Shroom3	205	228	119	115	143	205
Shroom4	9	8	4	6	6	6
Siae	61	56	43	79	56	57
Siah1a	47	63	26	45	49	62
Siah1b	7	1	4	1	5	8
Siah2	81	99	70	84	64	103
Siah3	0	0	0	0	0	0
Sidt1	9	5	7	8	6	4
Sidt2	835	931	548	392	572	747
Sigirr	93	80	42	51	47	57
Siglec1	9	3	9	7	4	4
Siglec15	0	0	0	0	0	0
Siglec5	1	0	0	0	0	0
Siglece	1	0	0	1	0	0
Siglecg	1	0	1	4	0	0
Siglech	0	0	0	2	0	0
Sigmar1	186	137	92	118	141	135
Sik1	109	91	66	134	64	135
Sik2	45	50	36	38	49	28
Sik3	250	233	113	134	161	203
Sike1	48	57	47	40	52	59
Sil1	451	475	203	249	335	333
Sim1	1	13	8	10	5	13
Sim2	0	0	0	0	0	0
Sin3a	106	145	78	80	115	128
Sin3b	181	211	160	163	174	197
Sip1	37	25	53	32	42	45
Sipa1	59	49	28	37	33	40
Sipa1l1	57	48	16	49	25	60
Sipa1l2	15	15	0	7	9	5
Sipa1l3	189	205	75	80	108	153
Sirpa	27	30	31	53	18	40
Sirpb1a	0	0	0	1	0	0
Sirpb1b	0	0	0	0	0	0
Sirt1	77	109	79	76	73	104
Sirt2	423	419	247	269	316	376
Sirt3	53	70	30	40	46	37
Sirt4	18	24	12	12	16	21
Sirt5	38	24	15	27	50	37
Sirt6	21	25	9	8	11	15
Sirt7	68	85	60	47	61	80
Sis	0	0	0	0	0	0
Sit1	1	1	0	1	0	0
Siva1	26	16	12	17	19	31
Six1	0	0	0	0	0	0
Six2	0	0	0	0	0	0
Six3	0	0	0	0	0	0
Six3os1	0	0	0	0	0	0
Six4	23	42	14	16	26	27
Six5	76	112	44	41	74	73
Six6	0	0	0	0	0	0
Ska1	5	5	2	6	0	1
Skap1	3	7	2	8	1	0
Skap2	76	61	89	65	103	108
Ski	235	296	137	153	221	207
Skil	210	205	189	194	158	245
Skint1	0	0	0	0	0	0
Skint10	0	0	0	0	0	0
Skint11	0	0	0	0	0	0
Skint2	0	0	0	0	0	0
Skint3	0	0	0	0	0	0
Skint4	0	0	0	0	0	0
Skint5	0	0	0	0	0	0
Skint6	0	0	0	0	0	0
Skint7	0	0	0	0	0	0
Skint8	0	0	0	0	0	0
Skint9	0	0	0	0	0	0
Skiv2l	227	171	108	95	117	160
Skiv2l2	135	97	100	79	85	112
Skor1	0	0	0	0	0	1
Skor2	0	0	0	0	0	0
Skp1a	371	320	311	333	392	438
Skp2	4	6	4	6	2	4
Sla	2	0	4	49	3	3
Sla2	0	2	0	2	0	0
Slain1	57	67	22	57	48	56
Slain2	332	302	274	254	287	338
Slamf1	0	1	0	4	0	0
Slamf6	3	1	0	8	0	0
Slamf7	0	1	3	7	0	1
Slamf8	0	0	2	2	1	0
Slamf9	12	25	1	9	5	9
Slbp	24	32	13	36	20	23
Slc10a1	0	0	0	0	0	0
Slc10a2	0	0	0	0	0	1
Slc10a3	49	53	49	39	53	53
Slc10a4	0	0	0	0	3	0
Slc10a5	96	94	51	53	71	87
Slc10a6	1	0	0	1	0	1
Slc10a7	114	83	59	57	76	79
Slc11a1	0	5	12	11	5	3
Slc11a2	434	290	154	198	239	310
Slc12a1	0	0	0	0	0	0
Slc12a2	345	380	356	310	266	429
Slc12a3	0	0	3	0	0	0
Slc12a4	44	52	11	42	44	55
Slc12a5	3	2	1	2	1	3
Slc12a6	105	181	100	101	94	113
Slc12a7	26	119	8	32	28	53
Slc12a8	563	594	277	319	491	678
Slc12a9	42	57	18	30	25	43
Slc13a1	0	0	0	0	0	0
Slc13a2	0	0	0	0	0	0
Slc13a3	0	0	0	0	0	0
Slc13a4	0	0	0	0	0	0
Slc13a5	2	0	0	0	0	0
Slc14a1	0	0	2	3	0	0
Slc14a2	1	0	0	0	0	2
Slc15a1	0	0	0	0	0	0
Slc15a2	7	33	9	77	52	180
Slc15a3	2	1	3	9	3	1
Slc15a4	24	35	19	26	32	37
Slc15a5	0	0	0	0	0	0
Slc16a1	76	64	48	59	44	68
Slc16a10	20	54	15	47	27	20
Slc16a11	10	1	2	4	6	1
Slc16a12	130	137	62	75	108	167
Slc16a13	19	43	18	19	43	30
Slc16a14	0	0	0	0	0	0
Slc16a2	41	26	35	35	44	61
Slc16a3	2	0	3	3	1	0
Slc16a4	2	8	7	6	12	8
Slc16a5	308	489	225	205	235	334
Slc16a6	446	335	352	221	367	352
Slc16a7	131	143	116	122	131	123
Slc16a8	0	0	0	0	0	0
Slc16a9	5	37	4	15	18	11
Slc17a1	1	42	1	0	2	0
Slc17a2	5	4	0	3	2	0
Slc17a3	0	0	0	0	0	0
Slc17a4	22	42	5	11	28	28
Slc17a5	215	233	164	169	305	257
Slc17a6	0	0	0	0	0	0
Slc17a7	1	1	0	0	1	0
